,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,mood_moving,mood_cumulative,mood_exponential,circumplex.arousal_moving,circumplex.arousal_cumulative,circumplex.arousal_exponential,circumplex.valence_moving,circumplex.valence_cumulative,circumplex.valence_exponential,activity_moving,activity_cumulative,activity_exponential,screen_moving,screen_cumulative,screen_exponential,call_moving,call_cumulative,call_exponential,sms_moving,sms_cumulative,sms_exponential,appCat.builtin_moving,appCat.builtin_cumulative,appCat.builtin_exponential,appCat.communication_moving,appCat.communication_cumulative,appCat.communication_exponential,appCat.entertainment_moving,appCat.entertainment_cumulative,appCat.entertainment_exponential,appCat.finance_moving,appCat.finance_cumulative,appCat.finance_exponential,appCat.game_moving,appCat.game_cumulative,appCat.game_exponential,appCat.office_moving,appCat.office_cumulative,appCat.office_exponential,appCat.other_moving,appCat.other_cumulative,appCat.other_exponential,appCat.social_moving,appCat.social_cumulative,appCat.social_exponential,appCat.travel_moving,appCat.travel_cumulative,appCat.travel_exponential,appCat.unknown_moving,appCat.unknown_cumulative,appCat.unknown_exponential,appCat.utilities_moving,appCat.utilities_cumulative,appCat.utilities_exponential,appCat.weather_moving,appCat.weather_cumulative,appCat.weather_exponential
9,7.4,1.0,1.0,0.13813915857605177,760.8439998626707,4.0,0.0,122.243,21.13,0.0,0.0,494.903,0.0,122.48200000000001,0.0,0.0,0.0,0.0,0.0,6.69,6.935,6.907407407407408,0.28,0.225,0.5223045267489712,0.32999999999999996,0.45999999999999996,0.520164609053498,0.06472920485705969,0.04079052835445577,0.07118973272435067,1178.275000047684,1094.0503999710086,987.0782090155683,0.8,0.4,1.3333333333333333,0.0,0.2,0.09218106995884777,377.81919999999997,232.283,257.4056567901235,118.55619999999999,242.59100000000004,154.63191440329223,135.4014,93.1554,70.92389794238687,0.0,0.0,0.0,293.40199999999993,197.61079999999998,303.8747580246914,0.0,0.0,0.0,66.793,47.2049,63.281734979423874,224.22560000000001,139.998,117.99086748971197,0.0,0.0,0.0,44.402999999999935,281.5765,93.98942551440335,17.7258,8.8629,5.835654320987657,0.0,0.0,0.0
10,7.5,1.0,1.0,0.3802083333333333,834.6750004291538,0.0,2.0,22.232000000000003,444.131,0.0,0.0,0.0,0.0,0.0,327.462,0.0,821.1010000000001,0.0,0.0,6.99,6.986363636363635,7.104938271604939,0.63,0.29545454545454547,0.6815363511659809,0.6299999999999999,0.509090909090909,0.6801097393689988,0.1249838344866893,0.07164669244344464,0.1741959329273449,813.6218000888825,1070.4708181944764,936.2771394867635,0.8,0.36363636363636365,0.888888888888889,0.4,0.36363636363636365,0.7281207133058984,207.76199999999997,213.18745454545453,179.01443786008232,158.8892,260.9128181818182,251.1316096021948,83.0106,84.68672727272727,47.28259862825792,0.0,0.0,0.0,223.92479999999995,179.6461818181818,202.58317201646096,0.0,0.0,0.0,40.688,42.913545454545456,42.18782331961592,185.10060000000001,157.04018181818182,187.81457832647465,0.0,0.0,0.0,164.22019999999998,330.62418181818185,336.3599503429356,0.0,8.057181818181817,3.8904362139917716,0.0,0.0,0.0
11,7.0,0.8,0.8,0.0125,20.71399974822997,1.0,3.0,0.0,20.709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.03,6.9875,7.069958847736626,0.71,0.33749999999999997,0.721024234110654,0.7099999999999999,0.5333333333333333,0.7200731595793326,0.12233140314378177,0.06671780140649092,0.12029728861822994,668.1012000560761,982.9910833239559,631.0894262405857,1.0,0.4166666666666667,0.925925925925926,1.0,0.5833333333333334,1.485413808870599,156.38639999999998,195.42183333333332,119.34295857338823,146.8746,240.89583333333334,174.32407306812988,8.874399999999994,77.6295,31.521732418838617,0.0,0.0,0.0,223.92479999999995,164.67566666666664,135.055448010974,0.0,0.0,0.0,26.101800000000004,39.33741666666667,28.12521554641062,115.62760000000002,143.9535,125.20971888431644,0.0,0.0,0.0,164.22019999999998,303.0721666666667,224.23996689529042,0.0,7.385749999999999,2.5936241426611812,0.0,0.0,0.0
12,6.25,0.0,0.0,0.0,29.6319999694824,0.0,4.0,38.339999999999996,0.0,0.0,0.0,953.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88,6.93076923076923,6.796639231824418,0.6599999999999999,0.31153846153846154,0.48068282274043606,0.5599999999999998,0.49230769230769234,0.48004877305288846,0.11093140314378176,0.06158566283676085,0.0801981924121533,421.2833999633789,909.6557692197656,430.6036174835513,1.0,0.38461538461538464,0.6172839506172841,1.8,0.8461538461538461,2.3236092059137325,118.31239999999997,183.3386153846154,92.34197238225883,123.8638,222.3653846153846,116.2160487120866,-7.105427357601002e-15,71.65799999999999,21.01448827922575,0.0,0.0,0.0,289.6296,225.33484615384612,407.78529867398265,0.0,0.0,0.0,26.101800000000004,36.31146153846154,18.750143697607083,65.4924,132.88015384615386,83.47314592287763,0.0,0.0,0.0,164.22019999999998,279.7589230769231,149.49331126352698,0.0,6.817615384615384,1.7290827617741211,0.0,0.0,0.0
13,6.5,0.0,0.25,0.06712962962962966,2276.728000640871,0.0,0.0,510.74300000000005,715.6680000000001,148.78199999999998,0.0,0.0,0.0,18.118,789.297,93.43400000000001,0.0,0.0,0.0,6.93,6.8999999999999995,6.697759487882946,0.5599999999999999,0.28928571428571426,0.32045521516029074,0.6099999999999999,0.47500000000000003,0.40336584870192566,0.11959542430780293,0.0619816604648229,0.07584200481797876,784.5186001300815,1007.3037857498446,1045.9784118693246,1.0,0.35714285714285715,0.41152263374485615,1.8,0.7857142857142857,1.5490728039424886,138.71159999999998,206.72464285714287,231.80898158817257,240.32760000000002,257.6012857142857,316.0333658080578,29.75639999999999,77.16685714285713,63.60365885281716,0.0,0.0,0.0,289.6296,209.23949999999996,271.8568657826551,0.0,0.0,0.0,28.120000000000005,35.01192857142858,18.539429131738057,223.3518,179.76707142857146,318.7477639485851,18.6868,6.673857142857144,31.14466666666667,164.22019999999998,259.7761428571429,99.66220750901799,0.0,6.330642857142856,1.1527218411827476,0.0,0.0,0.0
14,6.666666666666667,0.3333333333333333,0.3333333333333333,0.05502297410192151,54.6529998779297,1.0,0.0,43.257999999999996,0.0,0.0,0.0,0.0,0.0,11.387,0.0,0.0,0.0,0.0,0.0,6.783333333333333,6.884444444444444,6.687395214144187,0.4266666666666666,0.2922222222222222,0.32474792121797164,0.4766666666666665,0.46555555555555556,0.3800216769123949,0.10297218741297687,0.061517748040629476,0.06890232791262635,643.2804001331333,943.7937333583835,715.536607872193,0.4,0.4,0.6076817558299041,1.8,0.7333333333333333,1.032715202628326,122.91459999999998,195.82686666666666,168.95865439211505,236.10160000000002,240.4278666666667,210.68891053870522,29.75639999999999,72.02239999999999,42.402439235211446,0.0,0.0,0.0,190.64899999999997,195.29019999999997,181.2379105217701,0.0,0.0,0.0,5.901000000000003,33.436933333333336,16.155286087825374,223.3518,167.78260000000003,212.49850929905674,18.6868,6.228933333333334,20.763111111111115,164.22019999999998,242.45773333333332,66.44147167267867,0.0,5.908599999999999,0.7684812274551651,0.0,0.0,0.0
15,7.0,0.75,0.5,0.01574074074074075,2065.8469989299774,0.0,0.0,275.829,761.82,0.0,75.399,546.803,0.0,41.504,364.033,0.0,0.0,0.0,0.0,6.683333333333334,6.891666666666667,6.791596809429459,0.3766666666666666,0.3208333333333333,0.46649861414531446,0.3766666666666665,0.46770833333333334,0.42001445127493,0.030078668894458357,0.05865668508438643,0.051181798855331154,889.514799833298,1013.9220624566082,1165.6400715581212,0.4,0.375,0.40512117055326946,1.4,0.6875,0.6884768017522174,173.634,200.827,204.58210292807672,299.6394,273.014875,394.39927369247016,29.75639999999999,67.52099999999999,28.2682928234743,15.0798,4.7124375,25.133,300.0096,217.25974999999997,303.0929403478467,0.0,0.0,0.0,14.201800000000002,33.941125,24.604857391883584,230.666,180.04825000000002,263.0100061993712,18.6868,5.839625000000001,13.842074074074079,-5.684341886080802e-14,227.304125,44.294314448452454,0.0,5.539312499999999,0.5123208183034434,0.0,0.0,0.0
16,7.0,0.4,0.8,0.09056023599628252,807.5760002136229,2.0,0.0,108.75399999999999,94.52100000000002,27.475,0.0,422.587,0.0,153.89600000000002,0.0,0.0,0.0,0.0,0.0,6.683333333333334,6.898039215686275,6.8610645396196395,0.2966666666666666,0.3254901960784314,0.4443324094302097,0.3766666666666665,0.4872549019607843,0.5466763008499533,0.04569071609371486,0.06053336454979208,0.06430794456898162,1046.8871999263765,1001.784058795256,1046.2853811099553,0.6000000000000001,0.47058823529411764,0.936747447035513,0.7999999999999999,0.6470588235294118,0.4589845345014783,195.38479999999998,195.41094117647057,172.63940195205114,314.40180000000004,262.51523529411764,294.4398491283135,35.25139999999999,65.16535294117645,28.0038618823162,15.0798,4.435235294117647,16.755333333333336,384.527,229.33782352941174,342.9242935652311,0.0,0.0,0.0,44.98100000000001,40.99729411764706,67.7019049279224,230.666,169.45717647058825,175.34000413291417,18.6868,5.496117647058824,9.228049382716053,-5.684341886080802e-14,213.93329411764705,29.529542965634974,0.0,5.213470588235293,0.34154721220229567,0.0,0.0,0.0
17,7.0,0.6,0.8,0.06022714082246478,3924.269999504089,3.0,1.0,231.01799999999994,852.777,14.083,0.0,418.192,0.0,0.0,437.39,0.0,0.0,0.0,0.0,6.833333333333334,6.903703703703704,6.907376359746427,0.4166666666666666,0.34074074074074073,0.49622160628680645,0.5366666666666665,0.5046296296296297,0.6311175338999689,0.05773614425820782,0.06051635212049612,0.062947676653476,1825.814799833298,1164.1443888346357,2005.6135872413333,1.2000000000000002,0.6111111111111112,1.6244982980236755,0.19999999999999996,0.6666666666666666,0.6393230230009855,233.92039999999997,197.3891111111111,192.09893463470075,484.95720000000006,295.30755555555555,480.552232752209,38.06799999999999,62.32744444444443,23.363574588210803,15.0798,4.188833333333333,11.170222222222225,277.5164,239.8297222222222,368.01352904348744,0.0,0.0,0.0,44.98100000000001,38.71966666666666,45.13460328528161,318.144,184.34233333333336,262.6900027552761,18.6868,5.190777777777779,6.152032921810703,-5.684341886080802e-14,202.0481111111111,19.686361977089984,0.0,4.923833333333333,0.22769814146819714,0.0,0.0,0.0
18,6.8,0.6,1.0,0.029011707988980725,290.2020001411439,0.0,1.0,73.93500000000002,882.9119999999999,77.365,0.0,530.69,0.0,0.0,574.76,0.0,0.0,0.0,0.0,6.8933333333333335,6.898245614035089,6.871584239830952,0.5366666666666666,0.35438596491228064,0.5308144041912043,0.6866666666666665,0.5307017543859649,0.7540783559333126,0.05011255993007803,0.05885821295567952,0.051635687098644245,1428.5095997333524,1118.1474210086626,1433.8097248746035,1.2000000000000002,0.5789473684210527,1.0829988653491172,0.39999999999999997,0.6842105263157895,0.7595486820006571,146.55879999999996,190.89152631578946,152.71095642313387,518.4060000000001,326.2341052631579,614.6721551681394,23.784599999999994,63.118894736842094,41.36404972547387,15.0798,3.9683684210526318,7.446814814814818,383.6544,255.13815789473685,422.239019362325,0.0,0.0,0.0,41.35740000000001,36.681789473684205,30.089735523521075,275.2366,204.8906315789474,366.7133351701841,0.0,4.917578947368423,4.101355281207136,-5.684341886080802e-14,191.414,13.12424131805999,0.0,4.664684210526315,0.1517987609787981,0.0,0.0,0.0
19,7.25,0.5,0.75,0.003367003367003367,601.9649999141694,0.0,2.0,66.22399999999999,0.0,0.0,0.0,531.717,0.0,0.0,4.024,0.0,0.0,0.0,0.0,7.01,6.915833333333334,6.997722826553968,0.57,0.36166666666666664,0.5205429361274696,0.7699999999999999,0.5416666666666666,0.7527189039555419,0.0397813657830944,0.056083652476245714,0.03554612585476396,1537.9719997406003,1092.3382999539378,1156.5281498877923,1.0000000000000002,0.55,0.7219992435660781,0.8,0.75,1.1730324546671047,151.15199999999996,184.65815,123.8819709487559,518.4060000000001,309.92240000000004,409.78143677875966,23.784599999999994,59.96294999999999,27.576033150315915,15.0798,3.76995,4.964543209876546,489.9978,268.96709999999996,458.73167957488334,0.0,0.0,0.0,39.08000000000001,34.847699999999996,20.059823682347385,276.0414,194.84730000000002,245.81689011345608,0.0,4.671700000000001,2.7342368541380906,-5.684341886080802e-14,181.8433,8.749494212039995,0.0,4.431449999999999,0.1011991739858654,0.0,0.0,0.0
20,7.75,0.25,1.0,0.069361289395536,1532.6959998607635,0.0,4.0,241.88299999999998,263.23,248.851,0.0,0.0,0.0,44.223,1007.6129999999999,0.0,0.0,0.0,0.0,7.16,6.955555555555557,7.248481884369312,0.47,0.3563492063492063,0.43036195741831307,0.8699999999999999,0.5634920634920635,0.8351459359703612,0.05050547551405345,0.056715920900973826,0.0468178470350213,1431.3417999267574,1113.3077142352154,1281.917433212116,1.0000000000000002,0.5238095238095238,0.48133282904405217,1.6,0.9047619047619048,2.11535496977807,144.36279999999996,187.38314285714284,163.2156472991706,418.68800000000005,307.6989523809524,360.9309578525065,73.5548,68.95761904761903,101.33435543354395,0.0,3.5904285714285713,3.3096954732510313,380.6372,256.1591428571428,305.82111971658895,0.0,0.0,0.0,39.62380000000001,35.29414285714285,28.11421578823159,404.75739999999996,233.55042857142857,499.7489267423041,0.0,4.449238095238097,1.822824569425394,-5.684341886080802e-14,173.18409523809524,5.832996141359997,0.0,4.22042857142857,0.06746611599057695,0.0,0.0,0.0
21,7.0,0.5,0.5,0.02183641975308642,1213.406999826432,0.0,1.0,86.771,661.8989999999999,123.988,0.0,0.0,0.0,10.035,330.513,0.0,0.0,0.0,0.0,7.16,6.957575757575759,7.165654589579542,0.49,0.36287878787878786,0.45357463827887545,0.8099999999999998,0.5606060606060607,0.7234306239802408,0.036760712265414226,0.05513048903061531,0.038490704607709675,1512.5079998493193,1117.8576817620888,1259.0806220835548,0.6000000000000002,0.5,0.32088855269603483,1.8,0.9090909090909091,1.7435699798520465,139.96619999999996,182.80986363636364,137.7340981994471,532.1636000000001,323.79895454545454,461.25363856833764,92.8574,71.45899999999999,108.88557028902932,0.0,3.4272272727272726,2.206463648834021,296.1198,244.5155454545454,203.88074647772598,0.0,0.0,0.0,10.851600000000005,34.145999999999994,22.08781052548773,470.85999999999996,237.9578181818182,443.3369511615361,0.0,4.247000000000001,1.2152163796169295,-5.684341886080802e-14,165.3120909090909,3.8886640942399984,0.0,4.028590909090908,0.04497741066038464,0.0,0.0,0.0
22,7.5,0.5,0.75,0.05509259259259256,169.1849999427795,2.0,0.0,55.402,72.345,0.0,0.0,0.0,0.0,41.273,0.0,0.0,0.0,0.0,0.0,7.26,6.981159420289856,7.277103059719695,0.47,0.3688405797101449,0.4690497588525837,0.7999999999999998,0.5688405797101449,0.732287082653494,0.03573380261943978,0.05512884135939693,0.044024667269337306,761.4909999370574,1076.6110434221189,895.7820813699631,0.4000000000000002,0.5652173913043478,0.8805923684640232,1.6,0.8695652173913043,1.162379986568031,104.84299999999998,177.27039130434784,110.29006546629806,376.07720000000006,312.86617391304344,331.61742571222516,90.0408,68.35208695652173,72.59038019268623,0.0,3.2782173913043477,1.4709757658893474,212.4814,233.88443478260865,135.92049765181733,0.0,0.0,0.0,19.106200000000005,34.455869565217384,28.48287368365849,383.38199999999995,227.61182608695654,295.5579674410241,0.0,4.062347826086957,0.8101442530779531,-5.684341886080802e-14,158.12460869565217,2.5924427294933325,0.0,3.8534347826086948,0.02998494044025643,0.0,0.0,0.0
23,6.8,0.0,0.6,0.04598055910316445,3952.1050000190753,6.0,1.0,326.646,2408.115,0.0,49.692,404.376,0.0,81.62899999999999,105.212,0.0,0.0,0.0,0.0,7.26,6.973611111111112,7.118068706479797,0.35,0.3534722222222222,0.31269983923505584,0.7199999999999999,0.5701388888888889,0.6881913884356626,0.039127572842276526,0.05474766293205391,0.044676631213946355,1493.8715999126437,1196.4232916136589,1914.5563875863336,1.6,0.7916666666666666,2.5870615789760154,1.6,0.875,1.1082533243786874,155.38519999999997,183.49437500000002,182.4087103108654,681.1178,400.16820833333327,1023.78328380815,74.5678,65.50408333333333,48.39358679512416,9.9384,5.212125,17.5446505105929,187.21859999999998,240.98824999999997,225.40566510121153,0.0,0.0,0.0,35.432,36.42141666666666,46.198249122438995,289.47239999999994,222.51183333333336,232.10931162734943,0.0,3.8930833333333337,0.5400961687186355,-5.684341886080802e-14,151.53608333333332,1.7282951529955553,0.0,3.692874999999999,0.019989960293504288,0.0,0.0,0.0
24,6.8,0.0,0.6,0.0,5.01699995994568,0.0,0.0,12.451,0.0,0.0,0.0,569.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.17,6.966666666666669,7.0120458043198655,0.24999999999999997,0.3393333333333333,0.20846655949003726,0.6899999999999998,0.5713333333333334,0.6587942589571084,0.03845417216887585,0.052557756414771756,0.029784420809297572,1374.481999921799,1148.7670399475103,1278.0432583775378,1.6,0.76,1.724707719317344,1.2000000000000002,0.84,0.7388355495857917,144.63059999999996,176.65264000000002,125.7561402072436,681.1178,384.1614799999999,682.5221892054334,74.5678,62.883919999999996,32.26239119674944,9.9384,5.003640000000001,11.6964336737286,194.81019999999998,254.13571999999996,340.1621100674744,0.0,0.0,0.0,35.432,34.96455999999999,30.798832748292668,288.66759999999994,213.61136000000002,154.73954108489963,0.0,3.7373600000000007,0.36006411247909037,-5.684341886080802e-14,145.47464,1.1521967686637036,0.0,3.545159999999999,0.013326640195669526,0.0,0.0,0.0
25,6.8,0.0,0.2,0.005,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9799999999999995,6.960256410256412,6.941363869546578,0.19999999999999996,0.32628205128205123,0.1389777063266915,0.5299999999999998,0.5570512820512821,0.505862839304739,0.025581914289768654,0.050728611937280524,0.021522947206198385,1067.942799949646,1104.5836922572214,852.0288389183586,1.6,0.7307692307692307,1.1498051462115628,0.8000000000000002,0.8846153846153846,1.1592236997238612,96.25399999999996,169.85830769230773,83.83742680482908,628.4718,369.3860384615384,455.0147928036223,24.797600000000003,60.46530769230769,21.508260797832964,9.9384,4.811192307692308,7.797622449152401,194.81019999999998,244.3612692307692,226.77474004498293,0.0,0.0,0.0,26.587400000000002,33.61976923076922,20.532555165528446,87.14499999999995,205.39553846153848,103.15969405659976,0.0,3.593615384615385,0.24004274165272693,-5.684341886080802e-14,139.87946153846153,0.7681311791091358,0.0,3.4088076923076915,0.008884426797113019,0.0,0.0,0.0
26,6.8,0.0,0.6,0.10694444444444444,699.731999874115,0.0,0.0,104.23400000000001,421.382,24.137,0.0,0.0,0.0,14.144,135.541,0.0,0.0,0.0,0.0,6.9399999999999995,6.954320987654324,6.894242579697719,0.09999999999999995,0.3141975308641975,0.09265180421779436,0.5499999999999998,0.558641975308642,0.537241892869826,0.04260351922804026,0.05281067980791623,0.049996779618947065,965.2077999591827,1089.589185131921,801.2632259036108,1.6,0.7037037037037037,0.766536764141042,0.6000000000000001,0.8518518518518519,0.7728157998159075,99.74659999999996,167.4277777777778,90.63628453655272,580.3684000000001,371.31181481481474,443.8038618690816,4.827400000000004,59.11981481481481,22.384507198555312,9.9384,4.633,5.198414966101601,194.81019999999998,235.31085185185182,151.18316002998864,0.0,0.0,0.0,27.409200000000002,32.898444444444436,18.403036777018965,48.150599999999955,202.80833333333337,113.95346270439984,0.0,3.4605185185185188,0.1600284944351513,-5.684341886080802e-14,134.69874074074073,0.5120874527394239,0.0,3.282555555555555,0.005922951198075346,0.0,0.0,0.0
27,7.2,0.4,0.6,0.004629629629629634,11.29800009727478,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.276,0.0,0.0,0.0,0.0,0.0,6.88,6.9630952380952404,6.996161719798479,0.07999999999999996,0.31726190476190474,0.1951012028118629,0.5199999999999998,0.5601190476190476,0.5581612619132174,0.032510926635447676,0.05108992801583456,0.03487439628917459,933.6303999900817,1051.078785666398,537.9414839681655,1.2000000000000002,0.6785714285714286,0.5110245094273614,0.8,0.8571428571428571,0.8485438665439384,88.66619999999996,161.44821428571433,60.42418969103515,565.8994,358.0506785714285,295.8692412460544,4.827400000000004,57.00839285714285,14.923004799036876,9.9384,4.467535714285714,3.465609977401068,194.81019999999998,226.90689285714282,100.78877335332577,0.0,0.0,0.0,21.4098,32.126214285714276,16.027357851345975,48.150599999999955,195.5651785714286,75.96897513626656,0.0,3.336928571428572,0.10668566295676754,-5.684341886080802e-14,129.88807142857144,0.34139163515961596,0.0,3.1653214285714277,0.003948634132050231,0.0,0.0,0.0
28,6.4,-0.4,0.4,0.014580010632642209,1704.4969999790194,0.0,1.0,306.67100000000005,476.179,65.554,0.0,496.895,0.0,0.0,319.817,0.0,39.18,0.0,0.0,6.8,6.943678160919543,6.79744114653232,-4.163336342344337e-17,0.2925287356321839,-0.003265864792091372,0.4799999999999998,0.5545977011494252,0.5054408412754783,0.026230816941343226,0.049830965347448616,0.02810960107033046,484.10879998207054,1073.6104482289022,926.79332263845,2.220446049250313e-16,0.6551724137931034,0.34068300628490766,0.8,0.8620689655172413,0.8990292443626258,84.67119999999997,166.45589655172418,142.50645979402344,179.51220000000006,362.12406896551715,355.9724941640363,17.938200000000005,57.30306896551724,31.800003199357917,0.0,4.313482758620689,2.310406651600712,213.314,236.21682758620685,232.8241822355505,0.0,0.0,0.0,5.084000000000003,31.01841379310344,10.684905234230651,91.07159999999996,199.84972413793105,157.25165009084438,0.0,3.2218620689655175,0.07112377530451171,7.8359999999999435,126.76020689655172,13.287594423439742,0.0,3.0561724137931026,0.0026324227547001545,0.0,0.0,0.0
29,6.75,0.0,0.5,0.006430041152263367,93.54699969291684,0.0,0.0,78.833,0.0,0.0,0.0,0.0,0.0,0.0,14.633,0.0,0.0,0.0,0.0,6.79,6.937222222222224,6.781627431021547,-4.163336342344337e-17,0.28277777777777774,-0.0021772431947275814,0.4599999999999998,0.5527777777777777,0.5036272275169855,0.0275168251717959,0.04838426787427577,0.020883081097641434,501.8147999286648,1040.941666611036,649.0445483232724,2.220446049250313e-16,0.6333333333333333,0.22712200418993847,0.8,0.8333333333333334,0.599352829575084,97.94759999999997,163.53513333333336,121.28197319601563,179.51220000000006,350.0532666666666,237.31499610935754,17.938200000000005,55.392966666666666,21.20000213290528,0.0,4.1697,1.5402711010671415,99.379,228.3429333333333,155.21612149036702,0.0,0.0,0.0,5.084000000000003,29.98446666666666,7.123270156153769,93.99819999999995,193.67583333333334,109.71210006056293,0.0,3.114466666666667,0.04741585020300781,7.8359999999999435,122.53486666666666,8.858396282293162,0.0,2.954299999999999,0.0017549485031334365,0.0,0.0,0.0
30,7.5,0.0,1.0,0.0362707535121329,2848.953001022339,0.0,0.0,73.705,2344.307,0.0,0.0,196.45,0.0,0.0,35.379,0.0,3.01,0.0,0.0,6.93,6.955376344086024,7.021084954014365,-4.163336342344337e-17,0.2736559139784946,-0.001451495463151721,0.6199999999999998,0.5672043010752688,0.669084818344657,0.03377097587422248,0.047993509346464715,0.026012305235805257,1071.6054001331327,1099.2646128823685,1382.3473658896278,2.220446049250313e-16,0.6129032258064516,0.151414669459959,0.4,0.8064516129032258,0.399568553050056,112.68859999999997,160.63738709677423,105.42298213067708,648.3736,414.38403225806445,939.6456640729049,17.938200000000005,53.606096774193546,14.133334755270187,0.0,4.035193548387096,1.0268474007114279,138.669,227.31412903225802,168.9607476602447,0.0,0.0,0.0,5.084000000000003,29.017225806451606,4.7488467707691795,101.07399999999996,188.56948387096776,84.9344000403753,0.0,3.0140000000000002,0.03161056680200521,8.437999999999944,118.67922580645161,6.908930854862108,0.0,2.858999999999999,0.0011699656687556245,0.0,0.0,0.0
31,7.6,-0.4,0.6,0.17375,758.62700009346,1.0,0.0,308.396,282.616,0.0,0.0,0.0,0.0,185.428,13.352999999999998,0.0,0.0,0.0,0.0,7.09,6.975520833333335,7.214056636009578,-0.08000000000000004,0.25260416666666663,-0.1343009969754345,0.6199999999999998,0.5682291666666667,0.6460565455631048,0.04713208698533359,0.051923399679387694,0.07525820349053683,1083.3844001770017,1088.619687482715,1174.4405772909054,0.20000000000000023,0.625,0.4342764463066393,0.4,0.78125,0.26637903536670404,153.52099999999996,165.25484375000002,173.08065475378473,620.6204,410.26628124999996,720.6357760486034,13.110800000000005,51.93090625,9.422223170180127,0.0,3.9090937499999994,0.6845649338076186,138.669,220.21056249999995,112.64049844016314,0.0,0.0,0.0,39.3408,33.90506249999999,64.97523118051278,76.63639999999995,183.09396875000002,61.0739333602502,0.0,2.9198125000000004,0.02107371120133681,8.437999999999944,114.9705,4.605953903241406,0.0,2.7696562499999993,0.0007799771125037498,0.0,0.0,0.0
32,7.4,0.2,0.8,0.06042250233426703,719.6380009651184,0.0,1.0,168.567,341.427,14.783,0.0,0.0,0.0,14.048,1074.2610000000002,0.0,0.0,0.0,0.0,7.13,6.98838383838384,7.2760377573397195,-0.12000000000000005,0.25101010101010096,-0.02286733131695634,0.6599999999999998,0.5752525252525252,0.6973710303754033,0.05829066152626107,0.05218094824468707,0.07031296977178023,1225.0524003505705,1077.4384242549093,1022.8397185156431,0.20000000000000023,0.6060606060606061,0.2895176308710929,0.4,0.7878787878787878,0.510919356911136,187.23439999999997,165.35521212121213,171.57610316918982,688.9058,408.18024242424235,594.232850699069,16.067400000000006,50.805212121212115,11.209148780120085,0.0,3.790636363636363,0.4563766225384125,138.669,213.5375151515151,75.09366562677543,0.0,0.0,0.0,39.8952,33.30333333333333,47.99948745367519,291.4886,210.09903030303033,398.8029555735002,0.0,2.8313333333333337,0.01404914080089121,8.437999999999944,111.48654545454545,3.0706359354942707,0.0,2.685727272727272,0.0005199847416691665,0.0,0.0,0.0
33,6.4,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.13,6.971078431372551,6.984025171559814,-0.04000000000000005,0.2436274509803921,-0.015244887544637563,0.5799999999999998,0.5583333333333333,0.4649140202502689,0.05537465939973263,0.05064621447278451,0.046875313181186824,884.1530003547666,1045.749058835647,681.8931456770955,0.20000000000000023,0.5882352941176471,0.19301175391406195,1.4,0.9411764705882353,2.340612904607424,125.90019999999996,160.4918235294118,114.3840687794599,593.67,396.1749411764705,396.15523379937935,2.9566000000000052,49.310941176470585,7.4727658534133905,0.0,3.6791470588235287,0.30425108169227505,39.29000000000002,207.25699999999995,50.06244375118363,0.0,0.0,0.0,39.8952,32.323823529411754,31.99965830245013,227.5252,203.91964705882356,265.86863704900014,0.0,2.748058823529412,0.009366093867260807,0.6019999999999435,108.20752941176471,2.0470906236628474,0.0,2.6067352941176463,0.00034665649444611104,0.0,0.0,0.0
34,7.0,-0.3333333333333333,0.3333333333333333,0.05416666666666672,317.956999540329,0.0,1.0,8.155999999999999,202.358,12.065,0.0,0.0,0.0,12.05,83.15,0.0,0.0,0.0,0.0,7.18,6.971904761904764,6.9893501143732095,-0.10666666666666672,0.2271428571428571,-0.12127436947420281,0.5466666666666665,0.5519047619047619,0.42105379127795706,0.0649219845026133,0.05074679882118114,0.04930576434301345,929.035000324249,1024.954999998638,560.5810969648401,0.20000000000000023,0.5714285714285714,0.12867450260937466,1.5999999999999999,0.9428571428571428,1.8937419364049495,111.76479999999995,156.13937142857145,78.97471251963994,634.1415999999999,390.6373142857142,331.5561558662529,5.3696000000000055,48.24677142857143,9.00351056894226,0.0,3.574028571428571,0.20283405446151673,39.29000000000002,201.3353714285714,33.37496250078909,0.0,0.0,0.0,42.3052,31.74457142857142,25.34977220163342,241.22860000000003,200.46908571428574,204.96242469933344,0.0,2.6695428571428574,0.006244062578173872,0.6019999999999435,105.11588571428571,1.3647270824418984,0.0,2.532257142857142,0.00023110432963074071,0.0,0.0,0.0
